CTUID,City,Population,Land Area (km),Tree Count,Basal Area Sum,DED Sus Tree Count,DED Sus Basal Area,DED Tree Count,DED Basal Area,EAB Tree Count,EAB Basal Area,Tree Count Per Capita,Basal Area Sum Per Capita,DED Sus Tree Count Per Capita,DED Sus Basal Area Per Capita,DED Tree Count Per Capita,DED Basal Area Per Capita,EAB Tree Count Per Capita,EAB Basal Area Per Capita,Tree Count Proportion,Basal Area Sum Proportion,DED Sus Tree Count Proportion,DED Sus Basal Area Proportion,DED Tree Count Proportion,DED Basal Area Proportion,EAB Tree Count Proportion,EAB Basal Area Proportion
8250071,Calgary,3144,1.87,5031,599.23868,4023,390.2431117,3992,379.3104223,4544,552.5161765,1.60019084,0.190597545,1.279580153,0.124123127,1.269720102,0.120645809,1.445292621,0.175736697,4.25E-06,7.59E-06,4.90E-06,7.53E-06,4.89E-06,7.43E-06,4.56E-06,8.00E-06
8250072,Calgary,6357,2.38,1698,310.8037502,1058,112.9310167,1056,112.346522,1422,276.3888574,0.267107126,0.048891576,0.166430706,0.017764829,0.166116092,0.017672884,0.22369042,0.043477876,7.09E-07,1.95E-06,6.38E-07,1.08E-06,6.40E-07,1.09E-06,7.06E-07,1.98E-06
8250073,Calgary,2433,1.16,660,73.49961696,510,40.59826848,492,38.19148872,491,62.92789734,0.271270037,0.03020946,0.209617756,0.016686506,0.202219482,0.015697283,0.201808467,0.025864323,7.20E-07,1.20E-06,8.03E-07,1.01E-06,7.79E-07,9.67E-07,6.37E-07,1.18E-06
8250074,Calgary,3468,1.62,2534,383.2120538,1862,199.6139653,1820,195.7048724,1713,278.0641156,0.730680507,0.110499439,0.536908881,0.057558814,0.524798155,0.056431624,0.493944637,0.080179964,1.94E-06,4.40E-06,2.06E-06,3.49E-06,2.02E-06,3.48E-06,1.56E-06,3.65E-06
8250075.01,Calgary,3015,1.03,1235,227.2084445,739,86.99883654,733,85.23482814,992,194.1586555,0.409618574,0.075359351,0.245107794,0.028855336,0.243117745,0.028270258,0.329021559,0.064397564,1.09E-06,3.00E-06,9.39E-07,1.75E-06,9.36E-07,1.74E-06,1.04E-06,2.93E-06
8250075.02,Calgary,4248,1.24,1216,91.00131348,930,59.8137078,926,58.36590144,1112,86.54621052,0.286252354,0.021422155,0.218926554,0.01408044,0.217984934,0.013739619,0.261770245,0.020373402,7.59E-07,8.53E-07,8.39E-07,8.54E-07,8.40E-07,8.46E-07,8.26E-07,9.27E-07
8250076.01,Calgary,2787,0.86,451,27.35807382,161,7.5575115,161,7.5575115,353,23.48691576,0.161822748,0.009816316,0.05776821,0.002711701,0.05776821,0.002711701,0.12665949,0.008427311,4.29E-07,3.91E-07,2.21E-07,1.64E-07,2.23E-07,1.67E-07,4.00E-07,3.84E-07
8250076.02,Calgary,3227,1.11,362,31.18791984,250,21.26140632,250,21.26140632,297,27.56667606,0.112178494,0.009664679,0.077471336,0.006588598,0.077471336,0.006588598,0.092035947,0.008542509,2.98E-07,3.85E-07,2.97E-07,4.00E-07,2.98E-07,4.06E-07,2.90E-07,3.89E-07
8250076.03,Calgary,4333,1.66,1145,116.5800636,903,93.00141312,899,92.34152004,1047,112.7931004,0.264251096,0.026905161,0.208400646,0.021463516,0.207477498,0.021311221,0.241633972,0.026031179,7.01E-07,1.07E-06,7.99E-07,1.30E-06,7.99E-07,1.31E-06,7.62E-07,1.19E-06
8250076.04,Calgary,3914,1.5,642,31.72654716,478,26.45415696,478,26.45415696,392,21.8164485,0.164026571,0.008105914,0.122125703,0.006758855,0.122125703,0.006758855,0.100153296,0.005573952,4.35E-07,3.23E-07,4.68E-07,4.10E-07,4.70E-07,4.16E-07,3.16E-07,2.54E-07
8250076.05,Calgary,3256,1.17,492,50.9269068,300,17.58227856,300,17.58227856,433,46.94123742,0.151105651,0.015640942,0.092137592,0.005399963,0.092137592,0.005399963,0.132985258,0.014416842,4.01E-07,6.23E-07,3.53E-07,3.28E-07,3.55E-07,3.33E-07,4.20E-07,6.56E-07
8250076.06,Calgary,4382,1.09,618,39.72058398,582,39.40453902,582,39.40453902,259,24.11146584,0.141031492,0.009064487,0.132816066,0.008992364,0.132816066,0.008992364,0.059105431,0.005502388,3.74E-07,3.61E-07,5.09E-07,5.45E-07,5.12E-07,5.54E-07,1.87E-07,2.50E-07
8250076.09,Calgary,4795,1.55,828,40.86412638,690,29.72526942,688,28.3957443,559,30.02254332,0.172679875,0.008522237,0.143899896,0.006199222,0.143482795,0.005921949,0.116579771,0.006261219,4.58E-07,3.39E-07,5.52E-07,3.76E-07,5.53E-07,3.65E-07,3.68E-07,2.85E-07
8250076.13,Calgary,7720,3.54,1937,66.54167982,1023,28.73142426,1023,28.73142426,1842,65.39656662,0.250906736,0.008619389,0.132512953,0.003721687,0.132512953,0.003721687,0.238601036,0.008471058,6.66E-07,3.43E-07,5.08E-07,2.26E-07,5.10E-07,2.29E-07,7.53E-07,3.86E-07
8250076.14,Calgary,5816,1.79,840,45.32174262,682,37.33862286,682,37.33862286,658,38.88374028,0.144429161,0.007792597,0.117262724,0.006419983,0.117262724,0.006419983,0.113136176,0.00668565,3.83E-07,3.10E-07,4.49E-07,3.89E-07,4.52E-07,3.95E-07,3.57E-07,3.04E-07
8250076.15,Calgary,2156,0.58,400,19.06032282,340,18.26675466,340,18.26675466,155,8.96015736,0.185528757,0.008840595,0.157699443,0.008472521,0.157699443,0.008472521,0.071892393,0.004155917,4.92E-07,3.52E-07,6.04E-07,5.14E-07,6.07E-07,5.22E-07,2.27E-07,1.89E-07
8250076.19,Calgary,3314,1.59,1107,48.88847964,417,10.86380988,417,10.86380988,1094,48.74930676,0.334037417,0.014752106,0.125829813,0.003278156,0.125829813,0.003278156,0.330114665,0.014710111,8.86E-07,5.88E-07,4.82E-07,1.99E-07,4.85E-07,2.02E-07,1.04E-06,6.70E-07
8250076.2,Calgary,3702,1.82,763,21.70115178,475,10.45893618,475,10.45893618,708,20.99327076,0.206104808,0.005862008,0.128309022,0.002825212,0.128309022,0.002825212,0.191247974,0.005670792,5.47E-07,2.33E-07,4.92E-07,1.71E-07,4.94E-07,1.74E-07,6.03E-07,2.58E-07
8250076.23,Calgary,4629,0.91,516,11.05670412,224,2.548623,224,2.548623,472,10.60949736,0.11147116,0.002388573,0.048390581,0.000550577,0.048390581,0.000550577,0.101965867,0.002291963,2.96E-07,9.51E-08,1.85E-07,3.34E-08,1.86E-07,3.39E-08,3.22E-07,1.04E-07
8250076.24,Calgary,5502,1.5,1239,42.0852663,579,11.06872074,577,11.05599726,1142,40.68717576,0.22519084,0.007649085,0.10523446,0.002011763,0.104870956,0.002009451,0.207560887,0.007394979,5.97E-07,3.05E-07,4.03E-07,1.22E-07,4.04E-07,1.24E-07,6.55E-07,3.37E-07
8250076.25,Calgary,3851,1.1,520,5.20979382,126,0.8871093,126,0.8871093,445,4.69504266,0.135029862,0.001352842,0.032718774,0.000230358,0.032718774,0.000230358,0.115554401,0.001219175,3.58E-07,5.39E-08,1.25E-07,1.40E-08,1.26E-07,1.42E-08,3.65E-07,5.55E-08
8250076.26,Calgary,7336,1.61,1548,11.51545626,530,2.67577926,530,2.67577926,1353,10.75440366,0.211014177,0.001569719,0.072246456,0.000364746,0.072246456,0.000364746,0.184432933,0.001465977,5.60E-07,6.25E-08,2.77E-07,2.21E-08,2.78E-07,2.25E-08,5.82E-07,6.67E-08
8250076.27,Calgary,4315,1.16,615,10.1811402,327,5.18505372,327,5.18505372,567,9.43940844,0.142526072,0.002359476,0.075782155,0.001201635,0.075782155,0.001201635,0.131402086,0.00218758,3.78E-07,9.40E-08,2.90E-07,7.29E-08,2.92E-07,7.40E-08,4.15E-07,9.96E-08
8250076.28,Calgary,3713,0.84,712,7.57785336,332,2.52223356,332,2.52223356,588,6.8145231,0.191758686,0.002040898,0.089415567,0.000679298,0.089415567,0.000679298,0.15836251,0.001835315,5.09E-07,8.13E-08,3.43E-07,4.12E-08,3.44E-07,4.18E-08,5.00E-07,8.36E-08
8250076.29,Calgary,2920,1.54,1423,4.5859506,887,2.61035544,887,2.61035544,1093,3.60443622,0.487328767,0.001570531,0.303767123,0.000893957,0.303767123,0.000893957,0.374315068,0.001234396,1.29E-06,6.26E-08,1.16E-06,5.42E-08,1.17E-06,5.51E-08,1.18E-06,5.62E-08
8250076.3,Calgary,7253,1.51,579,6.01153014,381,3.26797086,381,3.26797086,565,5.98891062,0.079829036,0.000828834,0.052529988,0.000450568,0.052529988,0.000450568,0.0778988,0.000825715,2.12E-07,3.30E-08,2.01E-07,2.73E-08,2.02E-07,2.78E-08,2.46E-07,3.76E-08
8250076.31,Calgary,6906,2.06,1243,17.23136184,1015,13.55773188,1015,13.55773188,1084,15.66935832,0.179988416,0.002495129,0.146973646,0.001963182,0.146973646,0.001963182,0.156964958,0.002268948,4.78E-07,9.94E-08,5.63E-07,1.19E-07,5.66E-07,1.21E-07,4.95E-07,1.03E-07
8250076.32,Calgary,3857,0.67,297,3.77368992,275,3.38962932,275,3.38962932,252,3.26043102,0.077002852,0.0009784,0.071298937,0.000878825,0.071298937,0.000878825,0.065335753,0.000845328,2.04E-07,3.90E-08,2.73E-07,5.33E-08,2.75E-07,5.41E-08,2.06E-07,3.85E-08
8250076.33,Calgary,4164,0.91,728,12.4277769,558,8.27740914,558,8.27740914,667,11.75594574,0.174831892,0.002984577,0.134005764,0.00198785,0.134005764,0.00198785,0.160182517,0.002823234,4.64E-07,1.19E-07,5.14E-07,1.21E-07,5.16E-07,1.22E-07,5.05E-07,1.29E-07
8250076.34,Calgary,3592,0.82,810,33.24448974,390,13.21097778,388,12.95964978,661,30.03181104,0.225501114,0.009255147,0.10857461,0.003677889,0.108017817,0.00360792,0.184020045,0.008360749,5.98E-07,3.69E-07,4.16E-07,2.23E-07,4.16E-07,2.22E-07,5.81E-07,3.81E-07
8250076.35,Calgary,4338,4.39,975,28.61793396,607,17.87271948,607,17.87271948,769,26.5355244,0.224757953,0.006597034,0.139926233,0.004120037,0.139926233,0.004120037,0.177270632,0.006116995,5.96E-07,2.63E-07,5.36E-07,2.50E-07,5.39E-07,2.54E-07,5.59E-07,2.78E-07
8250076.37,Calgary,4846,2.32,293,4.51777788,209,1.88998656,209,1.88998656,231,3.8806614,0.060462237,0.000932269,0.043128353,0.00039001,0.043128353,0.00039001,0.04766818,0.000800797,1.60E-07,3.71E-08,1.65E-07,2.37E-08,1.66E-07,2.40E-08,1.50E-07,3.65E-08
8250076.38,Calgary,2414,0.67,532,4.49500128,264,2.458302,264,2.458302,451,4.06829346,0.22038111,0.001862055,0.109362055,0.001018352,0.109362055,0.001018352,0.186826843,0.001685291,5.85E-07,7.42E-08,4.19E-07,6.18E-08,4.21E-07,6.27E-08,5.90E-07,7.67E-08
8250076.39,Calgary,2731,0.94,721,11.00903034,199,2.3848671,199,2.3848671,646,10.22190246,0.264005859,0.004031135,0.072867082,0.000873258,0.072867082,0.000873258,0.236543391,0.003742916,7.00E-07,1.61E-07,2.79E-07,5.30E-08,2.81E-07,5.38E-08,7.46E-07,1.70E-07
8250077.01,Calgary,2428,1.45,978,96.43235448,770,68.88256452,766,68.23523784,897,93.80197134,0.402800659,0.039716785,0.317133443,0.028370084,0.315485997,0.028103475,0.369439868,0.038633431,1.07E-06,1.58E-06,1.22E-06,1.72E-06,1.22E-06,1.73E-06,1.17E-06,1.76E-06
8250077.02,Calgary,5547,1.87,1199,92.58075288,1105,83.57425692,1105,83.57425692,1037,86.32559166,0.216152875,0.016690238,0.199206778,0.015066569,0.199206778,0.015066569,0.1869479,0.015562573,5.73E-07,6.65E-07,7.63E-07,9.14E-07,7.67E-07,9.28E-07,5.90E-07,7.08E-07
8250077.03,Calgary,3070,1.47,1401,88.11465432,1347,84.94399452,1343,83.927844,1334,85.56202578,0.456351792,0.028701842,0.438762215,0.027669054,0.437459283,0.02733806,0.434527687,0.027870367,1.21E-06,1.14E-06,1.68E-06,1.68E-06,1.69E-06,1.68E-06,1.37E-06,1.27E-06
8250077.04,Calgary,5087,1.47,1195,89.13418206,1021,86.52429786,1019,86.42612286,1042,84.5361363,0.234912522,0.017521954,0.200707686,0.017008905,0.200314527,0.016989605,0.204835856,0.016618073,6.23E-07,6.98E-07,7.69E-07,1.03E-06,7.72E-07,1.05E-06,6.46E-07,7.57E-07
8250077.06,Calgary,4208,2.32,1032,88.47146154,928,81.70272726,854,71.78296818,747,73.69258974,0.245247148,0.021024587,0.220532319,0.019416047,0.202946768,0.01705869,0.177519011,0.017512498,6.51E-07,8.37E-07,8.45E-07,1.18E-06,7.82E-07,1.05E-06,5.60E-07,7.97E-07
8250077.13,Calgary,3318,1.25,635,40.40560986,603,39.78530094,601,39.67078962,530,36.62068872,0.19138035,0.0121777,0.181735986,0.011990748,0.181133213,0.011956236,0.15973478,0.011036977,5.08E-07,4.85E-07,6.97E-07,7.27E-07,6.98E-07,7.36E-07,5.04E-07,5.02E-07
8250077.14,Calgary,3726,1.03,610,16.50431706,410,13.1849025,410,13.1849025,488,12.7623573,0.163714439,0.0044295,0.110037574,0.003538621,0.110037574,0.003538621,0.130971551,0.003425217,4.34E-07,1.76E-07,4.22E-07,2.15E-07,4.24E-07,2.18E-07,4.13E-07,1.56E-07
8250077.16,Calgary,6149,2.47,2585,117.4312801,1221,38.28338052,1213,37.80302988,2353,111.7552729,0.42039356,0.019097622,0.198568873,0.006225952,0.197267848,0.006147834,0.382663848,0.018174544,1.12E-06,7.61E-07,7.61E-07,3.78E-07,7.60E-07,3.79E-07,1.21E-06,8.27E-07
8250077.17,Calgary,5002,1.89,1277,60.14114106,1071,46.57429854,1025,42.85401582,888,47.73590514,0.255297881,0.012023419,0.214114354,0.009311135,0.204918033,0.008567376,0.177528988,0.009543364,6.77E-07,4.79E-07,8.21E-07,5.65E-07,7.89E-07,5.28E-07,5.60E-07,4.34E-07
8250077.19,Calgary,4718,12.98,996,39.65947986,870,33.12023946,870,33.12023946,501,22.55975106,0.211106401,0.008405994,0.18440017,0.007019974,0.18440017,0.007019974,0.106189063,0.004781634,5.60E-07,3.35E-07,7.07E-07,4.26E-07,7.10E-07,4.32E-07,3.35E-07,2.18E-07
8250077.2,Calgary,5162,1.91,1218,38.98089426,766,17.46423294,766,17.46423294,1005,34.65334026,0.235955056,0.00755151,0.148392096,0.00338323,0.148392096,0.00338323,0.19469198,0.006713162,6.26E-07,3.01E-07,5.69E-07,2.05E-07,5.72E-07,2.08E-07,6.14E-07,3.06E-07
8250077.21,Calgary,5435,2.86,554,12.66166902,472,10.89828894,472,10.89828894,368,10.0291653,0.101931923,0.002329654,0.086844526,0.002005205,0.086844526,0.002005205,0.067709292,0.001845293,2.70E-07,9.28E-08,3.33E-07,1.22E-07,3.35E-07,1.24E-07,2.14E-07,8.40E-08
8250077.22,Calgary,5019,1.8,1012,53.65295166,658,32.1821577,658,32.1821577,957,52.27983684,0.201633792,0.010689968,0.131101813,0.006412066,0.131101813,0.006412066,0.190675433,0.010416385,5.35E-07,4.26E-07,5.02E-07,3.89E-07,5.05E-07,3.95E-07,6.02E-07,4.74E-07
8250077.23,Calgary,5668,2.42,812,18.67225668,582,8.772918,582,8.772918,640,15.53419098,0.143260409,0.003294329,0.102681722,0.001547798,0.102681722,0.001547798,0.112914608,0.002740683,3.80E-07,1.31E-07,3.94E-07,9.39E-08,3.96E-07,9.53E-08,3.56E-07,1.25E-07
8250077.24,Calgary,4528,1.38,965,37.87190946,591,16.66014042,591,16.66014042,734,33.116391,0.213118375,0.008363938,0.130521201,0.00367936,0.130521201,0.00367936,0.162102473,0.007313691,5.65E-07,3.33E-07,5.00E-07,2.23E-07,5.03E-07,2.27E-07,5.12E-07,3.33E-07
8250077.25,Calgary,5891,6.66,771,15.8230611,421,4.9083573,421,4.9083573,698,15.20330196,0.13087761,0.002685972,0.071464947,0.000833196,0.071464947,0.000833196,0.118485826,0.002580768,3.47E-07,1.07E-07,2.74E-07,5.05E-08,2.75E-07,5.13E-08,3.74E-07,1.17E-07
8250077.26,Calgary,5705,1.87,1012,17.08378518,580,6.75530394,580,6.75530394,981,16.96903824,0.177388256,0.002994529,0.101665206,0.001184102,0.101665206,0.001184102,0.171954426,0.002974415,4.71E-07,1.19E-07,3.90E-07,7.18E-08,3.92E-07,7.29E-08,5.43E-07,1.35E-07
8250077.27,Calgary,4358,1.31,975,26.63024364,431,10.62756156,431,10.62756156,862,25.22516304,0.22372648,0.006110657,0.098898577,0.002438633,0.098898577,0.002438633,0.197797155,0.005788243,5.94E-07,2.43E-07,3.79E-07,1.48E-07,3.81E-07,1.50E-07,6.24E-07,2.64E-07
8250077.28,Calgary,4061,1.42,681,12.93216078,359,4.08572934,359,4.08572934,546,11.68761594,0.167692687,0.003184477,0.088401871,0.001006089,0.088401871,0.001006089,0.134449643,0.002878014,4.45E-07,1.27E-07,3.39E-07,6.10E-08,3.41E-07,6.20E-08,4.24E-07,1.31E-07
8250077.3,Calgary,5695,1.92,1056,14.8711563,842,12.3343143,842,12.3343143,858,13.14665352,0.185425812,0.002611265,0.14784899,0.002165815,0.14784899,0.002165815,0.150658472,0.002308455,4.92E-07,1.04E-07,5.67E-07,1.31E-07,5.69E-07,1.33E-07,4.75E-07,1.05E-07
8250077.31,Calgary,3272,2,1022,35.25087258,878,28.58235534,878,28.58235534,869,30.80236698,0.312347188,0.010773494,0.268337408,0.008735439,0.268337408,0.008735439,0.265586797,0.009413926,8.29E-07,4.29E-07,1.03E-06,5.30E-07,1.03E-06,5.38E-07,8.38E-07,4.29E-07
8250077.32,Calgary,4070,1.71,559,14.70182406,497,12.6908859,497,12.6908859,549,14.6304312,0.137346437,0.003612242,0.122113022,0.003118154,0.122113022,0.003118154,0.134889435,0.003594701,3.64E-07,1.44E-07,4.68E-07,1.89E-07,4.70E-07,1.92E-07,4.26E-07,1.64E-07
8250077.33,Calgary,3497,18.41,782,6.69498522,254,1.89603414,254,1.89603414,677,6.10389318,0.223620246,0.001914494,0.072633686,0.000542189,0.072633686,0.000542189,0.19359451,0.001745466,5.93E-07,7.63E-08,2.78E-07,3.29E-08,2.80E-07,3.34E-08,6.11E-07,7.95E-08
8250077.34,Calgary,3376,0.78,762,5.77441788,334,1.57048584,334,1.57048584,681,5.49363738,0.2257109,0.001710432,0.098933649,0.000465191,0.098933649,0.000465191,0.201718009,0.001627262,5.99E-07,6.81E-08,3.79E-07,2.82E-08,3.81E-07,2.87E-08,6.37E-07,7.41E-08
8250077.35,Calgary,1834,0.41,355,4.44033744,9,0.08152452,9,0.08152452,353,4.42133076,0.193565976,0.002421122,0.004907306,4.45E-05,0.004907306,4.45E-05,0.192475463,0.002410758,5.14E-07,9.64E-08,1.88E-08,2.70E-09,1.89E-08,2.74E-09,6.07E-07,1.10E-07
8250077.36,Calgary,3371,0.84,892,8.68031934,294,1.9159833,294,1.9159833,813,8.16761022,0.264609908,0.002574998,0.087214476,0.000568372,0.087214476,0.000568372,0.241174726,0.002422904,7.02E-07,1.03E-07,3.34E-07,3.45E-08,3.36E-07,3.50E-08,7.61E-07,1.10E-07
8250077.37,Calgary,4579,1.05,1052,10.89098472,476,4.27980168,476,4.27980168,967,10.12529826,0.229744486,0.002378464,0.103952828,0.000934659,0.103952828,0.000934659,0.211181481,0.002211247,6.10E-07,9.47E-08,3.98E-07,5.67E-08,4.00E-07,5.76E-08,6.66E-07,1.01E-07
8250077.38,Calgary,3395,1.53,1183,7.71192114,437,2.55875466,437,2.55875466,1073,6.99296598,0.348453608,0.002271553,0.128718704,0.000753683,0.128718704,0.000753683,0.316053019,0.002059784,9.25E-07,9.05E-08,4.93E-07,4.57E-08,4.96E-07,4.64E-08,9.97E-07,9.38E-08
8250077.39,Calgary,5397,1.28,998,10.39099908,252,2.94038052,252,2.94038052,928,9.57630366,0.184917547,0.001925329,0.046692607,0.000544818,0.046692607,0.000544818,0.171947378,0.001774375,4.91E-07,7.67E-08,1.79E-07,3.30E-08,1.80E-07,3.36E-08,5.43E-07,8.08E-08
8250077.4,Calgary,2144,0.91,789,45.20597466,683,43.54391118,681,43.49301726,557,39.89808438,0.368003731,0.021084876,0.318563433,0.02030966,0.317630597,0.020285922,0.259794776,0.018609181,9.76E-07,8.40E-07,1.22E-06,1.23E-06,1.22E-06,1.25E-06,8.20E-07,8.47E-07
8250077.41,Calgary,2289,0.87,568,44.4760239,406,33.45466278,406,33.45466278,494,41.70725328,0.248143294,0.019430329,0.177370031,0.014615405,0.177370031,0.014615405,0.215814766,0.018220731,6.58E-07,7.74E-07,6.80E-07,8.86E-07,6.83E-07,9.00E-07,6.81E-07,8.29E-07
8250202.01,Calgary,3914,30.4,2948,10.77930084,1696,4.83979188,1696,4.83979188,2568,9.52038318,0.753193664,0.002754037,0.4333163,0.001236533,0.4333163,0.001236533,0.656106285,0.002432392,2.00E-06,1.10E-07,1.66E-06,7.50E-08,1.67E-06,7.62E-08,2.07E-06,1.11E-07
8350001.01,Edmonton,52,6.63,345,11.49126594,237,7.48572594,237,7.48572594,305,9.28476318,6.634615385,0.220985883,4.557692308,0.143956268,4.557692308,0.143956268,5.865384615,0.178553138,2.31E-05,8.23E-06,3.13E-05,1.69E-05,3.18E-05,1.79E-05,2.71E-05,8.34E-06
8350001.02,Edmonton,2352,1.18,563,15.37200588,497,12.07505376,497,12.07505376,519,14.57286138,0.239370748,0.006535717,0.211309524,0.005133951,0.211309524,0.005133951,0.220663265,0.006195944,8.34E-07,2.43E-07,1.45E-06,6.04E-07,1.47E-06,6.38E-07,1.02E-06,2.89E-07
8350001.03,Edmonton,4805,1.89,1035,40.37882772,912,30.50242272,912,30.50242272,878,34.87670802,0.215400624,0.008403502,0.189802289,0.006348059,0.189802289,0.006348059,0.182726327,0.00725842,7.51E-07,3.13E-07,1.30E-06,7.47E-07,1.32E-06,7.89E-07,8.44E-07,3.39E-07
8350001.04,Edmonton,1442,0.56,451,18.6379347,405,17.56884822,404,17.56602078,406,17.65869798,0.312760055,0.012925059,0.280859917,0.012183667,0.280166436,0.012181707,0.281553398,0.012245976,1.09E-06,4.81E-07,1.93E-06,1.43E-06,1.96E-06,1.52E-06,1.30E-06,5.72E-07
8350001.05,Edmonton,4817,1.29,191,12.33211518,107,3.66239874,107,3.66239874,136,10.40796372,0.039651235,0.002560124,0.022212996,0.000760307,0.022212996,0.000760307,0.02823334,0.002160673,1.38E-07,9.53E-08,1.53E-07,8.94E-08,1.55E-07,9.46E-08,1.30E-07,1.01E-07
8350001.06,Edmonton,5131,1.18,270,9.98903136,208,7.92170148,206,7.87630536,189,8.34181194,0.052621321,0.0019468,0.040537907,0.00154389,0.040148119,0.001535043,0.036834925,0.001625767,1.83E-07,7.25E-08,2.78E-07,1.82E-07,2.80E-07,1.91E-07,1.70E-07,7.59E-08
8350001.07,Edmonton,4876,2.83,366,12.99624942,312,11.22265914,312,11.22265914,225,7.74585042,0.075061526,0.002665351,0.063986874,0.002301612,0.063986874,0.002301612,0.046144381,0.001588567,2.62E-07,9.92E-08,4.39E-07,2.71E-07,4.47E-07,2.86E-07,2.13E-07,7.42E-08
8350002.01,Edmonton,3710,1.55,1158,69.6685143,892,40.6456281,866,37.27689042,1079,68.13957612,0.31212938,0.018778575,0.240431267,0.010955695,0.233423181,0.010047679,0.29083558,0.018366463,1.09E-06,6.99E-07,1.65E-06,1.29E-06,1.63E-06,1.25E-06,1.34E-06,8.58E-07
8350002.02,Edmonton,3392,1.23,336,21.31402812,284,16.77080328,280,16.49292876,308,20.42212788,0.099056604,0.006283617,0.083726415,0.004944223,0.08254717,0.004862302,0.090801887,0.006020674,3.45E-07,2.34E-07,5.75E-07,5.82E-07,5.76E-07,6.05E-07,4.20E-07,2.81E-07
8350002.03,Edmonton,2882,1.02,679,27.81352728,643,25.39920768,643,25.39920768,548,22.60679652,0.235600278,0.009650773,0.223108952,0.008813049,0.223108952,0.008813049,0.190145732,0.007844135,8.21E-07,3.59E-07,1.53E-06,1.04E-06,1.56E-06,1.10E-06,8.79E-07,3.66E-07
8350002.04,Edmonton,4301,0.96,618,24.5009457,574,24.4059123,574,24.4059123,447,16.30788852,0.143687515,0.00569657,0.133457336,0.005674474,0.133457336,0.005674474,0.103929319,0.00379165,5.01E-07,2.12E-07,9.16E-07,6.68E-07,9.32E-07,7.06E-07,4.80E-07,1.77E-07
8350002.05,Edmonton,2094,1.04,161,6.7202751,159,6.64424838,157,6.54607338,114,4.41795354,0.076886342,0.0032093,0.075931232,0.003172993,0.074976122,0.00312611,0.054441261,0.002109815,2.68E-07,1.19E-07,5.21E-07,3.73E-07,5.23E-07,3.89E-07,2.52E-07,9.85E-08
8350003,Edmonton,4150,2.59,1135,70.18656414,925,51.41550414,905,46.95129054,1059,67.21272558,0.273493976,0.016912425,0.222891566,0.012389278,0.218072289,0.011313564,0.255180723,0.016195837,9.53E-07,6.30E-07,1.53E-06,1.46E-06,1.52E-06,1.41E-06,1.18E-06,7.56E-07
8350004.01,Edmonton,1214,1.93,80,4.17102378,70,3.24362346,56,2.78117994,73,3.85325094,0.065897858,0.003435769,0.057660626,0.002671848,0.046128501,0.002290923,0.060131796,0.003174012,2.30E-07,1.28E-07,3.96E-07,3.14E-07,3.22E-07,2.85E-07,2.78E-07,1.48E-07
8350004.02,Edmonton,4246,3.35,322,12.80963838,202,11.06338002,200,10.3370421,288,11.29436616,0.075836081,0.003016872,0.047574187,0.002605601,0.047103156,0.002434537,0.067828545,0.002660001,2.64E-07,1.12E-07,3.27E-07,3.07E-07,3.29E-07,3.03E-07,3.13E-07,1.24E-07
8350005.01,Edmonton,1959,1.99,208,14.20717914,186,9.06814986,178,8.70796542,187,13.31182314,0.106176621,0.007252261,0.094946401,0.004628969,0.090862685,0.004445107,0.095456866,0.006795213,3.70E-07,2.70E-07,6.52E-07,5.45E-07,6.34E-07,5.53E-07,4.41E-07,3.17E-07
8350005.02,Edmonton,4036,2.5,614,30.27308592,542,25.15856112,478,20.68696476,480,22.71800916,0.152130823,0.007500765,0.134291378,0.006233538,0.118434093,0.005125611,0.118929633,0.005628843,5.30E-07,2.79E-07,9.22E-07,7.33E-07,8.27E-07,6.37E-07,5.50E-07,2.63E-07
8350005.07,Edmonton,3878,3.88,896,37.0626333,644,26.27500722,644,26.27500722,577,24.14115396,0.231046931,0.009557151,0.166064982,0.006775402,0.166064982,0.006775402,0.148788035,0.006225156,8.05E-07,3.56E-07,1.14E-06,7.97E-07,1.16E-06,8.43E-07,6.88E-07,2.91E-07
8350005.08,Edmonton,2667,1.14,868,40.0891722,540,26.75355144,500,22.72256448,515,25.6193553,0.325459318,0.015031561,0.202474691,0.010031328,0.187476565,0.008519897,0.193100862,0.009606057,1.13E-06,5.60E-07,1.39E-06,1.18E-06,1.31E-06,1.06E-06,8.92E-07,4.49E-07
8350005.09,Edmonton,3264,1.67,1753,76.3907529,1425,51.85611354,1425,51.85611354,907,47.2598742,0.537071078,0.02340403,0.436580882,0.01588729,0.436580882,0.01588729,0.277879902,0.014479128,1.87E-06,8.71E-07,3.00E-06,1.87E-06,3.05E-06,1.98E-06,1.28E-06,6.76E-07
